# Near Earth Asteroid data queried from http://ssd.jpl.nasa.gov/sbdb_query.cgi
# These are the first 1000 NEO Asteroids, numbered and unnumbered.
#name,a,e,i,om,w,q,ad,per_y,data_arc,condition_code,n_obs_used,n_del_obs_used,n_dop_obs_used,H,class
,1.886279509279104,.4072654360648325,54.44690912536327,222.5875647280279,19.41472043515386,1.118063062392392,2.654495956165817,2.59070088092726,12631,0,78,,,17.489,AMO
Cacus,1.123013738220356,.213979716388338,26.06036217811015,161.2497031499155,102.1609572811009,.8827115770157568,1.363315899424955,1.19010644199968,11811,0,976,,,17.108,APO
,2.285895354190113,.4792135695890985,25.2778271114145,81.2361139155762,220.6960016972998,1.190463281801533,3.381327426578694,3.45615108830642,9741,1,43,,,16.987,AMO
,2.146631518444112,.4066331765794324,8.215758519050279,162.2034753569132,137.3956857275905,1.273739925153652,3.019523111734571,3.14517239203475,9121,0,373,,,17.409,AMO
,2.312746985842688,.5149124085096821,7.385509607079901,140.2257480946126,181.1441930884029,1.121884865088922,3.503609106596454,3.51722691361905,7653,0,105,,,18.823,AMO
,1.67825117392692,.4624678503149269,1.095140254353843,346.6437932227759,21.41202000000872,.9021139612324349,2.454388386621405,2.17417071506856,5442,0,346,5,4,19.295,APO
,.8906731678617892,.6646675653604033,7.225259654814874,61.94248676477279,193.5728782428217,.298671601847256,1.482674733876322,0.840592974428589,21288,0,641,,,18.035,ATE
Konnohmaru,2.82674484718477,.599388649059676,4.560184722653998,66.73107883167985,343.0649611567882,1.13242607199429,4.521063622375249,4.75267498771671,7074,0,152,,,16.41,AMO
,.9931087494255958,.2840368007817465,23.75182120735281,175.2532912383846,349.7297997371455,.7110293174103884,1.275188181440803,0.989699644842249,3301,1,148,,,19.394,ATE
,1.587109500590528,.2766180383540949,17.23354483170716,309.3148730898806,351.4894438868798,1.148086383884029,2.026132617297027,1.9994867904942,5907,1,624,,,16.354,AMO
,1.802511783543841,.6600348803115197,5.279922323737336,53.06144704310056,280.0021599870314,.612791134232378,2.992232432855304,2.42005575133179,4579,0,351,3,3,19.32,APO
,2.369329728228482,.5518512860039564,4.891662063560327,305.6454738597494,59.67616493797033,1.06181207073819,3.676847385718774,3.64708980725548,5654,0,609,,,17.727,AMO
,1.214261306422648,.6663979899148724,13.01547818946672,175.1546151571982,198.6000480386392,.4050800125911885,2.023442600254108,1.33806261340582,5875,0,79,,,19.116,APO
,.8966707946999831,.3581849348656172,16.20802377083335,344.3944638230067,356.815574656719,.5754968245044685,1.217844764895498,0.849097846193622,10253,0,117,,,20.064,ATE
,1.246297557784795,.1871885165092597,20.0457858699113,213.5878587157165,148.4702936272173,1.013004966813946,1.479590148755644,1.39136417930789,5349,0,253,,,18.825,APO
,1.916485996180661,.5578606257530579,7.100750787298979,114.2893119050976,331.300678763855,.8473539191043447,2.985618073256977,2.65317977206531,2928,0,44,,,19.642,APO
,.9324890547577244,.3448410642693219,26.79504884427559,183.9544752388333,35.83490557468244,.6109285366955768,1.254049572819872,0.900479471705256,3694,0,327,,,19.056,ATE
,1.087937717346975,.5709454951803031,2.129887988149608,217.9812175366782,278.6988294978372,.4667845785909778,1.709090856102973,1.1347867399642,3265,0,126,,,20.491,APO
,.8756229021861298,.3179969328721358,21.80360436670634,46.4093171272058,170.6996637320164,.5971775049383424,1.154068299433917,0.819377191296787,5122,0,331,,,18.504,ATE
,1.874073489446968,.396064718226329,11.93998793228588,256.6809563383129,245.616863604877,1.131819100913721,2.616327877980214,2.56559516260119,5383,0,307,,,17.516,AMO
,1.297043663875352,.3516620086398667,15.26412578955742,132.0306889779427,279.264687580511,.8409226837433332,1.75316464400737,1.47720271434764,2221,0,107,,,19.633,APO
,2.115835618851735,.4431461273984607,43.12540056941167,149.7734083289862,103.028276629417,1.178211258145863,3.053459979557607,3.0777340420703,3263,0,165,,,17.024,AMO
,1.20579711428877,.1947624424315286,10.84049626829216,157.6223259240098,29.86858435418711,.9709531232329999,1.44064110534454,1.32409627115866,4592,0,170,,,19.701,APO
,2.802930470960735,.5876662381982847,4.062328413232255,206.2744673165597,78.85197314937187,1.155742865159893,4.450118076761576,4.69274212474523,5170,0,261,,,17.007,AMO
,1.189558056127318,.1902451368012239,5.884032801450441,251.6164748971491,211.4200440727512,.9632504210063788,1.415865691248258,1.29743815673312,9567,0,622,,,19.173,APO
,1.409136710262829,.2804505022436865,18.94075816698018,208.5496144061475,140.793881407109,1.013943612139603,1.804329808386056,1.67277641245118,4640,0,1110,2,0,18.161,APO
,2.074248678257466,.5341674936998508,1.423382772303055,235.9776237936873,122.3725903417425,.9662524604824472,3.182244896032485,2.98744167612445,3461,0,152,,,21.022,APO
,2.711382783564368,.6098063492415182,27.57095686927832,311.5544938889693,271.1758134035869,1.057964346922675,4.36480122020606,4.46472231945201,7938,0,729,,,14.973,AMO
,1.598071055321033,.7732466223166892,5.893815466513274,120.0325611929412,4.084042707211123,.3623680095719774,2.833774101070089,2.02023704528405,5101,0,127,,,19.401,APO
,1.82647213420791,.3747978056615625,22.43864985254598,172.0055427664579,234.1967588590149,1.141914386204794,2.511029882211025,2.46846957300418,4316,0,189,,,18.606,AMO
,2.296848620732928,.6964080904468448,5.205302246639143,327.791616939151,319.0803797548025,.6973046587228403,3.896392582743016,3.48102194893591,4918,0,315,,,19.096,APO
,2.32535022498846,.5839657109712562,19.26185033335837,28.23539625862292,58.06486107049971,.9674254275959036,3.683275022381017,3.54601656661704,2725,0,102,,,18.529,APO
,1.08140647024486,.4364620065213347,17.33721973558572,202.3638517240491,346.7451309778907,.6094136323766345,1.553399308113086,1.12458334622873,3984,0,148,,,18.821,APO
,1.135283370246953,.738050670347479,40.10127464912675,206.9096079650285,302.4784964805251,.2973867178018443,1.973180022692062,1.20966361181333,7319,0,273,,,16.89,APO
,1.593677756283447,.236281579123481,20.18687555045032,234.4493565614357,40.84700099509931,1.217121059414828,1.970234453152066,2.01191194359205,7150,0,528,,,16.858,AMO
,.8779029215006442,.4114713530131297,2.6966460735266,110.7941503050701,200.1176982418031,.5166710185765947,1.239134824424694,0.822579616845703,6970,0,250,,,19.989,ATE
,.7405877773234896,.3586053341250069,6.895697431543903,70.47385201007496,247.4573305646526,.4750090499875033,1.006166504659476,0.637342695106656,4416,0,140,,,18.163,ATE
,1.853314130576587,.4786151667767201,.3981807223732759,215.3180525645998,19.0387312734393,.9662898788810219,2.740338382272153,2.52308428036176,1944,0,62,2,4,21.472,APO
,.9465805951809502,.123631221899725,22.32394918331218,331.1621730918231,46.1151567633861,.8295536795721603,1.06360751078974,0.92096812227213,13203,0,353,18,0,18.,ATE
,1.207166799709423,.5311147379152603,1.398541168658583,108.9324583444252,314.5046898701098,.5660227212617492,1.848310878157096,1.32635300688471,4426,0,198,,,20.329,APO
,1.35914756970329,.4815293732232243,13.94323575765619,41.73895818699705,246.9174622390684,.704678092346196,2.013617047060384,1.58455793139147,4266,0,108,,,18.806,APO
,2.261263212360217,.4476189726585448,5.460519160905136,217.4808093950414,53.85180275188611,1.249078896332976,3.273447528387457,3.40043813784978,9789,0,98,,,18.014,AMO
,1.145350332767417,.2380175822478534,22.21497796495495,80.2322839481719,353.3634325597984,.8727368157353423,1.417963849799493,1.22578900569657,4086,0,384,,,17.297,APO
,1.11273678949821,.5528943474630191,35.27710239436854,83.77686783311744,31.74956701087135,.4975109083705023,1.727962670625918,1.17380748020754,4749,1,62,,,19.222,APO
,1.258787093313034,.1183059074397963,31.85826667770369,245.6771270160086,66.84439354909236,1.109865143965132,1.407709042660936,1.41233143080286,3818,0,203,,,18.968,AMO
,1.240787427928278,.3575335635992466,50.71093321108641,80.88037644162353,285.267136038243,.7971642771519372,1.684410578704618,1.3821471382633,4035,0,175,,,18.482,APO
,.8726725865830404,.3736152378110968,51.18250580903719,124.4269951829468,7.627239249688303,.5466288106155928,1.198716362550488,0.815239478842966,4744,0,313,,,17.466,ATE
,1.375999131437083,.302059169752309,38.15126401264644,344.3666245711479,220.6881393016829,.9603659762152997,1.791632286658867,1.61411859945341,4755,0,245,,,17.088,APO
,2.634125021933218,.5745589484130521,13.86040350350619,331.3680746469525,143.1834150255488,1.12066491934276,4.147585124523675,4.27526242599585,4751,0,271,,,15.086,AMO
,1.247816342179219,.2503002051609449,13.74682256196875,333.3592907873161,133.2048976276556,.9354876557285806,1.560145028629857,1.39390830594016,2756,0,188,,,19.621,APO
,1.667333366717662,.3518013342310776,15.89336397662436,200.4065147189214,248.0878107970291,1.080763263698394,2.25390346973693,2.15298926461426,9590,0,180,,,17.941,AMO
,2.578582205638273,.5099264244959705,7.810838612715391,154.1202334981527,311.186801567498,1.263695001248215,3.893469410028331,4.14075632847792,4429,0,463,,,16.36,AMO
,1.199517182432577,.5716503312658688,29.22815767477072,13.04151967542773,167.3402639783099,.5138127877358928,1.885221577129262,1.31376567968268,6163,0,233,,,17.455,APO
,1.876184486006287,.5431797586810631,14.7935623827387,76.25865679714677,40.75156705109396,.8570790496562375,2.895289922356336,2.56993129520424,2043,0,149,,,19.455,APO
,.8702883900345852,.4223963961744683,32.22628686728243,29.80523635647176,187.3978790133435,.5026817104514963,1.237895069617674,0.811900833276477,1879,1,97,,,19.337,ATE
,2.121846515866612,.6370293201757461,2.189275540390953,333.4052143998666,151.5730665972361,.7701680723468287,3.473524959386395,3.09085869727813,1295,0,155,,,19.853,APO
,2.119847061290059,.4871476827067667,20.69039039676121,66.34579204008492,271.7788202923647,1.087168477689858,3.152525644890261,3.08649086807576,2247,0,111,,,18.039,AMO
,1.774524763625237,.6806061842400141,6.387320329379926,329.8858566065325,187.2573325566905,.5667722354148516,2.982277291835622,2.36391196457804,7204,0,121,,,17.079,APO
,2.461906974133821,.5024160853046786,39.08657975143345,264.4444828754148,158.8666748566982,1.22500530980522,3.698808638462422,3.86291952020895,1570,0,108,,,18.184,AMO
,2.320444061611979,.4974069777511028,11.81857106969184,60.93094391071618,329.8935819028647,1.166238993885071,3.474649129338887,3.53480009046484,5157,0,146,,,17.526,AMO
,2.224625655156431,.4271989228146911,10.04233862430354,332.085448130421,163.8679742987442,1.274267971607677,3.174983338705185,3.31813165928088,7388,0,275,,,17.379,AMO
,1.312942031377451,.2318885430226495,7.263229890600674,64.98796858346374,339.0815302635198,1.008485816648136,1.617398246106766,1.50444574301381,4410,0,118,,,20.464,APO
,1.774028528648564,.7434174793544626,9.075978634517266,159.9051243342737,78.7308153219245,.4551847115777425,3.092872345719385,2.36292045365972,4403,0,142,,,17.741,APO
,1.322885876687405,.1492895247306805,21.26638649381774,122.4478153428656,297.7467207581054,1.125392872883813,1.520378880490997,1.52156942255034,4137,0,91,,,19.8,AMO
,1.40058862202006,.08647145410864243,20.19472063026148,357.9274366226342,198.6992909616553,1.279477687265965,1.521699556774154,1.65757845493,2752,0,166,,,18.841,AMO
,1.092139246285246,.5752724296552348,6.499569243722931,341.2639842570196,45.91481003003767,.4638616485528955,1.720416844017596,1.1413667668528,3648,0,184,,,18.481,APO
,2.58427023973507,.5306163370881896,6.177481780880294,36.98413599139982,66.81800010039528,1.21301423108083,3.95552624838931,4.15446487749119,4483,0,1116,,,15.73,AMO
,1.304603196261283,.2374743475099392,47.48753415997707,216.9218616415854,301.235539076765,.994793403469754,1.614412989052813,1.49013583758301,3354,0,188,,,18.718,APO
,1.2047173287415,.3395311322738411,7.947623060242488,281.9293812944099,205.0269989203455,.7956782900439815,1.613756367439019,1.32231808658175,4413,0,181,,,19.004,APO
,1.270972562108159,.5195459723899918,8.642020079135023,170.5875797710424,356.0749813647246,.6106438864466763,1.931301237769642,1.43288872336381,7560,0,200,,,18.162,APO
,1.318199294398465,.3817307316496295,10.29981570470743,284.2651039491543,291.1967893202325,.8150021132877135,1.821396475509216,1.51349090157651,2215,0,164,,,20.714,APO
,2.937431484159833,.6199208446872377,42.68179530575402,113.0453951320001,289.2241451479012,1.116456477288583,4.758406491031082,5.03454028633928,2022,0,59,,,16.974,AMO
,2.035667887772959,.5454293715013629,17.08357259250304,311.6446902253211,325.9528104243619,.9253548311594468,3.145980944386471,2.90448134184821,2378,0,144,,,18.103,APO
,1.553076241148952,.4888426391259771,30.39468542104962,177.6490513442284,351.4074661792974,.7938663526618459,2.312286129636059,1.93551867581876,13395,0,333,,,16.332,APO
,1.925893323648574,.4740456960838683,1.679386042045458,285.4976555614192,186.2375029512421,1.012931882456311,2.838854764840836,2.67273895619509,7165,0,847,,,17.805,APO
,1.248375142266596,.05165727299628738,3.55430967066629,8.456875019025444,284.8004497647623,1.183887486740751,1.312862797792441,1.39484474576828,5246,0,435,,,18.874,AMO
,2.124191972151154,.4528446684601892,19.94523306420356,216.741982700142,124.6449555843699,1.162262962776569,3.08612098152574,3.09598499427728,4248,0,334,,,17.836,AMO
,1.787009298905522,.4456733710064051,9.948334189194025,58.71098260887209,27.52219381980601,.9905868406425054,2.583431757168539,2.38890247768901,8562,0,206,,,17.315,APO
,1.416987815202744,.3684014169493706,10.61813971976768,213.4510119556534,254.4648921287849,.8949674962820602,1.939008134123428,1.68677585533754,2006,0,36,,,21.633,APO
,.7973426196703663,.5464079340738125,27.15658376637612,69.72238463042243,208.4975736398912,.3616682861072799,1.233016953233453,0.711992912163791,3648,0,265,,,19.233,ATE
,1.297074888097374,.3651702020579842,11.85833148372178,247.9280557460834,294.3727088321111,.8234217891265184,1.770727987068229,1.47725605655701,1096,0,63,,,20.742,APO
,2.270741058225861,.5692045176289742,9.280874989254928,247.875691636096,322.3261592849158,.9782249895181034,3.563257126933619,3.42183938986778,12489,0,352,,,16.246,APO
,2.043421794920758,.5877519509301967,7.598082551937355,87.47261255324553,117.6185498791727,.8423966483827983,3.244446941458718,2.92109199160676,1108,0,65,,,19.839,APO
,2.912858641044242,.6346224908484749,14.53796955787727,278.1208079387029,240.556081281367,1.064293034775242,4.761424247313243,4.97149853724624,3613,0,74,,,18.015,AMO
,1.08707114844302,.2035171039213524,11.49336269660465,212.9133147738192,43.80294381141277,.8658335765554381,1.308308720330602,1.13343118204934,9886,0,311,,,18.307,APO
,1.220116854689587,.2954256419631551,48.7719879018122,157.7711211367408,110.599998934778,.8596630496228499,1.580570659756323,1.34775310804489,3107,0,254,,,18.314,APO
,1.835570549224041,.464652766592795,16.30150986464901,179.2133063706021,44.14542051453368,.9826676152508339,2.688473483197248,2.4869372298289,3704,0,383,,,19.387,APO
,.761530292059465,.6017507219612911,20.27129675376956,203.6309369499223,148.2686125141368,.3032788890172891,1.219781695101641,0.66456731411804,3717,0,309,,,16.411,ATE
,1.344308148828451,.3347386464419383,6.966657483635176,201.8032388853657,135.0313311144792,.8943162586887475,1.794300038968154,1.55867815611275,4119,0,1169,5,0,18.305,APO
,2.688920002163988,.5398165931056171,35.0197295460756,170.308678613663,350.941198973382,1.237396367462275,4.140443636865701,4.40935458715027,8887,0,452,,,15.475,AMO
,2.130153527834763,.4410355872324849,9.005982451336674,95.67125854688609,200.9596376211128,1.190680015790809,3.069627039878718,3.10902748123271,4223,0,244,,,17.388,AMO
,2.470266514333192,.6410515110374561,5.827511094239236,33.02011423095213,76.88874304197823,.8866984326546695,4.053834596011714,3.88261134551296,2775,0,209,1,2,19.209,APO
,1.327924143291166,.6671963066547068,56.30354736651074,247.0659373275776,155.6264623349126,.4419380593696843,2.213910227212647,1.53027013557729,3314,0,264,,,17.018,APO
,.8764370188106586,.4343761704214507,5.415782562785611,259.5432527238598,222.2162232359272,.4957336629640918,1.257140374657225,0.820520189533448,3280,0,295,,,19.975,ATE
,1.365615530843875,.3689851447316326,4.188618490188817,260.0000399344136,275.2197551248311,.8617236865476823,1.869507375140067,1.5958823558267,4254,0,312,2,3,18.766,APO
,1.469573795188762,.5467881716620143,1.661806971468765,329.5415974867929,259.469358391527,.6660282265950912,2.273119363782432,1.78153886492316,6281,0,407,,,18.791,APO
,1.907126326768681,.450722833235018,34.50126858542961,18.20239848514382,46.11940704802351,1.047540945430408,2.766711708106954,2.63376725766585,6008,0,329,,,17.175,AMO
,1.162137014412829,.3698405539329165,23.1238866824038,332.1472620032409,198.5792092678778,.7323316172564427,1.591942411569216,1.25283593863276,3659,0,97,,,18.831,APO
,2.569897200411083,.5781543178051493,4.654202856756163,42.26516548619726,81.78091554255519,1.084100037678051,4.055694363144116,4.11985403283561,3003,1,51,,,19.51,AMO
,1.495037484016987,.4714554541948321,5.058434681190015,29.83970494738262,349.6353248186625,.7901939079514591,2.199881060082514,1.82804265240255,3991,0,103,,,19.085,APO
,1.576848519863993,.6882741101465726,20.61426594240221,52.6542776333869,281.2108720639673,.4915445080186631,2.662152531709323,1.98012754169245,3636,0,125,,,18.939,APO
,2.415273544427453,.5223044008178849,40.88033281497521,149.0419516687288,60.58298241094675,1.153765542993983,3.676781545860922,3.75368382385014,7914,0,166,,,16.908,AMO
,1.526288073330268,.4104791453546327,7.19938894306803,114.4385184924949,180.8037770743204,.8997786494246908,2.152797497235846,1.88565817443656,3246,0,337,1,1,18.02,APO
Atira,.7410891043544752,.3221410695778636,25.61731499445593,103.9245187764687,252.9302899598262,.5023538676252235,.9798243410837268,0.637989960422519,3708,0,339,,,16.267,IEO
,2.63942592057512,.54472201112457,9.812990197839365,326.8064834399053,283.1158289937071,1.201672524905121,4.077179316245119,4.28817418817531,9649,0,276,,,17.209,AMO
,1.570945978605584,.5190124731829759,29.49735865550823,65.72081170396105,278.8788193990082,.7556054210126494,2.386286536198519,1.96901977837445,3828,0,377,,,16.344,APO
,1.608975080529723,.4731890448506633,2.952374460036201,268.5358624047145,353.6734237827074,.8476256989853442,2.370324462074101,2.04094912481161,3623,0,220,,,19.963,APO
,2.750277460408738,.6963729920551143,44.65013983270762,193.405615285762,190.6677669208527,.835058516322164,4.665496404495312,4.56113542085891,21716,0,473,,,15.353,APO
,1.295920993974368,.7409413937068151,41.55774145527526,272.2495757025399,244.2104412224434,.3357194865650786,2.256122501383657,1.47528521670786,3303,0,320,,,17.289,APO
,2.516859765018953,.50032246763871,13.0565159618621,211.5776898700709,211.7808684172155,1.257618276684086,3.776101253353819,3.99297627181166,10324,0,238,,,16.353,AMO
,1.229492481280192,.3545496540880805,10.38904917744496,241.09844330505,245.780459665503,.7935763473384041,1.66540861522198,1.36331752708419,2847,0,308,,,18.408,APO
,.8279252761692864,.210001174938594,8.464120049709523,274.1297761560313,326.3781015012567,.6540599954123762,1.001790556926196,0.753346742432865,4725,0,194,,,16.85,ATE
,1.660830632401805,.2479603397353114,16.11003180052804,283.7667882948376,164.9347958398442,1.249010504548641,2.072650760254969,2.14040630612359,3507,0,597,,,17.108,AMO
,1.511876909408374,.407719956317533,11.03115760852681,345.6659975384101,189.5524572724419,.895454521946905,2.128299296869843,1.85901482679898,3245,0,85,,,19.117,APO
,1.109923605630239,.2918886325614296,44.06159994204754,38.34817584993782,90.96644893781371,.7859495221351768,1.4338976891253,1.16935892373298,10396,0,668,2,1,16.104,APO
,1.626920045143639,.4534336108969736,4.601757208993184,202.2581198727464,2.519684134060169,.8892198144334914,2.364620275853786,2.075188334536,2114,0,185,,,19.342,APO
,1.997376854599896,.8596815965182599,34.61610693980049,28.86187265723543,10.2837743695798,.2802687313888371,3.714484977810955,2.82291773229356,3355,0,460,,,15.588,APO
,.9891344148251529,.2793878905754846,4.657775599667026,343.2665848168487,55.75343015049889,.712782237171537,1.265486592478769,0.983764555199321,3341,0,395,,,20.75,ATE
,1.700960561800123,.4095720544679997,18.28264940051024,214.5162748690375,232.7237968780887,1.004294649934604,2.397626473665643,2.2184496103095,21430,0,361,,,17.609,APO
,1.001272426291654,.136271918218885,13.64851552799458,38.70461435400032,280.4385361023752,.864827112101213,1.137717740482094,1.00192816910685,4295,0,171,,,21.148,APO
,1.666199764404898,.4230724875969486,2.258403868836138,67.82906608856526,270.1121318289581,.9612764852446681,2.371123043565128,2.15079394593549,734,1,299,0,1,19.345,APO
,2.119554994734209,.3928683535592282,5.467696427143996,72.30127405634809,248.4271152017268,1.286848913674741,2.952261075793676,3.08585301802298,4274,0,102,,,18.915,AMO
Doloreshill,2.114682559673825,.3968417895624031,4.880740830540793,236.2895484151995,76.11615060826908,1.275488148336461,2.953876971011189,3.07521849271944,3134,0,202,,,19.93,AMO
,2.1513693337706,.5653909490302544,19.94327929771094,295.1264741523426,326.3267921572671,.9350045844354543,3.367734083105746,3.15559066707786,3111,0,351,,,17.2,APO
,2.013288794377968,.415661401681552,48.88645904192067,145.0122390751513,178.9687810219672,1.17644235211706,2.850135236638875,2.85671764154594,2724,0,578,,,17.181,AMO
,1.505203439488446,.2052240491372978,6.483358249646257,272.6428122661783,74.17612978071747,1.196299494861239,1.814107384115652,1.84671979885016,2426,1,130,,,20.083,AMO
,1.30454021289901,.2471720139692568,16.11162573896574,.9971550901402421,67.17060101149369,.9820943811728783,1.626986044625141,1.49002792818252,3487,0,240,,,20.672,APO
,.6176163639950647,.4545008436533068,2.949548120036972,211.4173134520124,5.163425950695074,.33690920550522,.8983235224849093,0.48538504764085,745,1,70,,,20.39,IEO
,1.626809314441386,.2540599953781755,13.01157968327908,140.6947241918486,42.82973135390164,1.213502147533235,2.040116481349537,2.07497647733474,1384,1,94,,,20.32,AMO
,1.569787551548822,.3610159693710387,19.17040364888403,138.9700172582231,72.9421872353557,1.003069176919835,2.136505926177809,1.9668422255505,1612,0,86,,,20.762,APO
,1.656391002087166,.4678437075204022,6.627379983951603,219.0341962693782,202.9239925758581,.8814588945672719,2.431323109607059,2.13182964039837,12371,0,637,0,2,17.339,APO
,.9810105550031216,.2831392887730279,34.83665449485429,23.54119513621818,205.4959614246472,.7032479241807044,1.258773185825539,0.971669839369498,1482,0,344,,,18.93,ATE
,2.162082153163146,.5429100583445803,6.492746958580359,349.1982263683481,139.7639133486218,.9882660052435664,3.335898301082725,3.17919004711291,6990,0,58,,,18.827,APO
,2.136410005413529,.4498003118666136,6.814599756184467,23.4411603987303,263.1013792251128,1.17545211870357,3.097367892123488,3.12273482882023,9122,0,237,,,16.832,AMO
,2.292887373326588,.5068471216721494,5.179040337106765,170.9907057381743,144.6291406855388,1.130744007837592,3.455030738815584,3.47202054459666,10366,0,61,,,18.284,AMO
,2.08250144676901,.5184649982692784,32.30771748709023,32.28477953417707,48.37527662358206,1.002797337774145,3.162205555763875,3.00528850316718,3319,0,177,,,18.996,APO
,2.728951139747101,.5448084753566444,12.64962666604594,63.92224971570111,235.803201712753,1.242195429978706,4.215706849515496,4.50818616824494,13317,0,201,,,16.327,AMO
,2.975828938142951,.7967264840817683,24.4461788431607,184.9102849909415,329.199943796827,.6049072110275359,5.346750665258367,5.13357777792444,3932,0,122,,,17.678,APO
,1.905557920049866,.6251540731783042,2.130030179313946,75.68450307293524,120.0817428214157,.7142906246535149,3.096825215446216,2.63051893939796,2931,0,234,,,17.892,APO
,2.476452198846685,.8800603237574472,10.39606377261881,48.62151569033542,143.7132825428096,.2970248749598293,4.655879522733541,3.8972038827114,2947,0,497,2,1,17.147,APO
,1.982787142965386,.4047263024004131,8.147977809009163,329.92234995,177.3045897419964,1.180301034145926,2.785273251784846,2.79204454895286,4034,0,460,,,16.873,AMO
,1.336479722159224,.6030819976953089,8.262736375808744,87.78474331964075,115.3066866313173,.5304728614401679,2.142486582878281,1.54508281771642,3249,0,294,,,17.966,APO
,1.794406597511354,.5118702822858976,6.082656587201289,165.144945649099,4.671325878254677,.8759031859075401,2.712910009115168,2.40375105740694,6277,0,100,,,18.373,APO
,1.084348919226994,.5835835749157955,17.29300390995655,208.1510762877865,61.57643799528464,.4515407004884256,1.717157137965562,1.12917636344726,3313,0,166,,,18.331,APO
,1.495706173588019,.1665316558371169,9.950954661881971,17.39637235922369,297.3266360455618,1.246623747854608,1.74478859932143,1.82926924010928,4057,0,335,,,18.226,AMO
,1.460935084923855,.3108545817444581,17.07117860887584,226.7091732849645,321.8791369959962,1.006796720144046,1.915073449703665,1.76585313491247,4164,0,446,,,18.972,APO
,1.277151255187303,.202506108113508,25.03144666369477,6.548023902512769,48.51111557445811,1.01852032502704,1.535782185347565,1.44335015793691,21523,0,327,,,17.589,AMO
,2.593171482003362,.6892660442918056,2.70145775469642,77.08221393287138,127.1782827715872,.8057864324325854,4.380556531574138,4.17594776434425,1456,0,336,,,18.718,APO
,1.609858244921522,.2046178405946742,19.57378112330384,267.4191873494716,284.360878780569,1.280452527182148,1.939263962660896,2.04262976698405,2985,1,90,,,18.581,AMO
,1.543692530088571,.6992986182730559,7.227720304908348,341.3689935881901,17.10041177964467,.4641904767591953,2.623194583417946,1.91800354790217,3372,0,402,,,17.512,APO
,1.636889557632157,.2465824473158025,8.473276568736622,239.4448839494707,256.6031511484877,1.233261324525538,2.040517790738776,2.09429217243271,3437,0,175,,,19.281,AMO
,2.748543869228234,.5328141530694862,9.320462697158284,320.1713844441089,120.85085062833,1.284080795371064,4.213006943085404,4.55682354791825,3336,0,145,,,18.115,AMO
,1.447614707347336,.3107827539623593,28.00566108030219,137.2669589610125,211.3109958261445,.9977210219215161,1.897508392773156,1.74175747244941,4424,0,201,,,18.077,APO
,1.517292704282658,.2686357257611989,4.013535808727672,100.8977647330527,227.0980902618904,1.109693677475514,1.924891731089801,1.86901271804597,3959,0,110,,,19.578,AMO
,1.779445357640546,.3949016418228157,10.4196861499434,273.0252777258486,313.8262089790746,1.076739464374307,2.482151250906785,2.37375114329358,4401,0,181,,,18.062,AMO
,1.284685226326732,.1133638673659481,50.0600111292614,134.7585917143296,20.06747541762594,1.139048340722436,1.430322111931029,1.45614055309374,9341,0,322,,,17.506,AMO
,2.517801408225132,.5720148732990279,10.97347829295679,317.6362882207743,207.0311662667354,1.077581554707119,3.958021261743145,3.99521734461082,3047,0,113,,,17.073,AMO
,1.253941002810227,.5571675959559677,57.23485090305103,120.18578989,171.7704215415947,.5552857088038377,1.952596296816617,1.40418347499927,3695,1,73,,,17.96,APO
,2.247078446292098,.6653516845488976,5.748780018353729,288.3462791022529,31.20516219723536,.7519810167381311,3.742175875846065,3.36849225661272,5120,0,159,,,16.435,APO
,2.057524239206317,.3863188427034294,2.623397017426266,169.4045228529047,78.8687389362015,1.262663856281879,2.852384622130756,2.95138348390992,3426,0,121,,,18.261,AMO
,1.054179020369401,.3498579617882401,1.991758872642247,299.7299718647894,23.97572574018509,.6853660969430388,1.422991943795764,1.08237999191476,6246,0,1612,4,1,18.301,APO
,1.271985936226325,.4247239866715888,11.53665767189959,124.3508116364742,259.1556656944809,.7317429984020869,1.812228874050563,1.43460277501555,4792,0,164,,,20.46,APO
,1.369151819448423,.4840305643709239,20.69220300526483,342.8274619056025,306.6352503363722,.7064404915713254,2.03186314732552,1.60208522080837,4728,0,218,,,18.09,APO
,1.160022566514614,.5821298601166811,13.80223221801295,137.6268169185266,155.2890557758627,.4847387921372682,1.835306340891959,1.24941828955563,3695,0,79,,,20.068,APO
,1.417622903918412,.6142061871425506,.6491994642362929,127.0308704335983,259.6783443099868,.5469101452967337,2.288335662540089,1.68790999247403,3952,0,255,,,19.781,APO
,2.297053929528433,.4833274891783643,10.2368228570773,347.7845847129125,9.344331244347112,1.18682462126216,3.407283237794706,3.48148869741098,8614,0,156,,,16.456,AMO
,1.887618343830173,.5211294749961107,5.444816554236737,104.8809231622883,221.289008995045,.9039247873169272,2.87131190034342,2.59345959343123,4328,0,194,,,17.522,APO
,1.154344119435015,.6989302424997031,42.41492336357837,89.43790572443113,186.3353726514244,.3475381041101936,1.961150134759836,1.24025545126779,5524,0,154,,,17.369,APO
,2.476021705204666,.4903270975779185,4.177265730932839,28.72743109970751,29.57757278845125,1.261961168951733,3.690082241457598,3.89618772222571,8930,1,85,,,17.41,AMO
,2.371881998507371,.4648298430407795,7.609320032567284,269.7242134849057,357.3427430785922,1.26936046142994,3.474403535584802,3.6529844270255,12132,0,174,,,17.412,AMO
